HouseHoldNumber,Year,Age,Education,Marriage,Work Type,Number of People in a Household,House Type,House Size,Living Type,Savings,Deposit,Living House Price,Nonliving House Price,Housing Credit Loan,Living House Credit Loan,Credit Loan,Income,Income 2,Transfer Income,Region,Income Level,Weight
468504351,2015,68,2,2,6,3,1,98,1,376,0,1000,8000,0,0,800,0,5000,0,A0402,A1904,1421.778256
468504361,2015,66,4,2,9,3,2,106,1,262,0,5500,23,2000,2000,1627,3120,0,334,A0402,A1903,1421.778256
468504371,2015,74,4,2,6,2,1,59,1,200,0,20000,20000,0,0,0,0,1000,156,A0402,A1902,1260.534837
468504381,2015,59,2,2,9,3,2,50,2,3741,1500,0,0,0,0,0,2640,0,0,A0402,A1902,1909.042971
469200301,2015,46,6,1,4,3,1,99,2,15,500,0,0,0,0,0,0,900,214,A0402,A1901,1729.203427
469200311,2015,42,4,2,5,2,2,56,3,2012,950,0,0,0,0,0,3568,0,0,A0402,A1903,1861.954828
469200321,2015,84,1,3,,1,1,50,1,2300,0,1000,0,0,0,0,0,0,379,A0402,A1901,1387.980636
469504351,2015,55,6,2,8,4,2,50,2,1515,1500,0,0,0,0,0,4800,0,0,A0402,A1904,2073.911627
470200321,2015,54,4,2,7,6,2,85,1,3518,0,13000,0,0,0,0,11700,0,113,A0402,A1905,2393.424023
470200331,2015,72,4,2,,2,1,99,1,28578,0,13000,23000,0,0,0,0,0,1640,A0402,A1902,1837.404307
470200341,2015,41,4,2,8,4,3,59,1,962,0,3700,0,1000,1000,0,4600,0,0,A0402,A1903,2431.81615
470200371,2015,40,5,2,7,3,2,85,1,7089,0,25000,0,1400,1400,100,5000,3500,0,A0402,A1905,2499.81554
470201371,2015,69,4,2,,3,3,75,1,3666,0,8000,1600,0,0,0,0,0,2900,A0402,A1902,1452.068832
470201381,2015,53,6,2,6,6,1,99,1,17168,0,15000,118000,2900,0,0,0,12000,0,A0402,A1905,2213.265133
470201391,2015,56,3,2,7,3,1,99,1,4251,0,13000,7000,7500,4500,0,0,2000,0,A0402,A1902,2024.079968
470505361,2015,85,1,3,,1,1,50,4,10,0,0,0,0,0,0,0,0,503,A0402,A1901,1342.852934
470505371,2015,72,4,2,9,3,1,66,4,300,0,0,0,0,0,0,1248,360,538,A0402,A1902,1790.000583
470505381,2015,42,4,2,4,4,2,102,1,1870,0,16000,6500,12000,9000,0,0,4500,0,A0402,A1903,2089.249494
471200301,2015,31,5,2,9,3,2,116,1,5698,0,20000,0,10000,10000,0,8400,0,240,A0402,A1905,3390.827915
471200331,2015,42,7,2,2,4,2,180,1,39590,0,38000,0,1000,1000,0,0,20000,0,A0402,A1905,831.2084565
471201361,2015,42,5,2,7,4,2,99,1,1330,0,20000,0,5000,5000,0,6200,0,0,A0402,A1904,2921.391833
471201371,2015,50,4,2,,4,1,66,3,20616,50,0,0,0,0,0,3560,0,0,A0402,A1903,2533.43923
471505371,2015,50,4,4,,2,1,92,4,50,0,0,0,0,0,70,200,0,306,A0402,A1901,1785.234488
471505381,2015,71,2,3,6,1,1,76,1,500,0,7000,59000,0,0,0,0,800,407,A0402,A1901,1510.593267
471505391,2015,63,2,2,6,2,1,99,1,5882,0,4000,50600,3000,0,0,0,2000,830,A0402,A1902,1785.234488
472200371,2015,34,4,2,8,4,2,59,1,2144,0,6500,3000,0,0,480,4500,0,0,A0402,A1903,3291.529163
472505301,2015,52,6,2,2,4,2,85,1,6750,0,12000,0,0,0,0,9700,0,0,A0402,A1905,2089.249494
473200371,2015,40,6,2,5,4,2,135,1,12252,0,22000,0,13000,13000,0,0,7000,0,A0402,A1904,854.83217
473505381,2015,42,3,1,7,1,3,26,2,420,2000,0,0,0,0,0,1120,0,0,A0402,A1901,1342.852934
473505391,2015,33,4,2,8,4,2,79,1,1950,0,16000,0,0,0,0,0,4000,0,A0402,A1903,2089.249494
474200311,2015,54,4,2,7,3,2,50,1,8060,0,6000,2000,0,0,0,2000,2000,0,A0402,A1903,2792.764612
474200321,2015,43,4,2,4,3,1,82,4,1025,0,0,12000,4000,0,0,0,2500,0,A0402,A1902,2418.15854
474200341,2015,44,5,2,3,5,2,92,1,7662,0,12000,0,6184,6184,0,5040,0,0,A0402,A1904,2768.884298
474200351,2015,60,2,2,6,2,1,92,1,3250,0,8000,30000,0,0,0,0,700,219,A0402,A1901,2016.152196
474200371,2015,54,2,4,,1,1,66,3,600,100,0,0,0,0,0,150,0,420,A0402,A1901,2121.193403
474200381,2015,53,3,2,9,4,1,211,1,769,0,19000,0,0,0,0,0,800,350,A0402,A1901,2559.357162
474200391,2015,48,5,2,1,3,2,85,1,6872,0,18000,0,0,0,0,0,4400,0,A0402,A1903,2165.238594
474505301,2015,68,1,2,,2,1,52,1,100,0,1000,0,0,0,0,0,0,718,A0402,A1901,1586.997423
474505311,2015,71,2,3,9,1,1,46,1,380,0,1100,0,0,0,0,180,0,179,A0402,A1901,1342.852934
474505381,2015,64,4,4,6,1,1,86,1,50,0,8000,8240,0,0,1800,0,700,0,A0402,A1901,1342.852934
474505391,2015,66,2,3,6,1,1,46,1,20,0,1000,13000,0,0,0,0,1300,399,A0402,A1902,1510.593267
475200391,2015,83,2,3,,1,2,79,1,100,0,12000,0,0,0,0,0,0,419,A0402,A1901,2058.5351
475505301,2015,75,4,2,6,2,1,82,1,2350,0,2000,20100,0,0,0,0,1000,465,A0402,A1901,1785.234488
475505311,2015,60,3,2,6,3,1,99,1,5896,0,2000,10000,0,0,2000,0,2000,0,A0402,A1902,2013.595748
476200301,2015,45,6,2,3,4,2,79,1,14196,0,12000,0,1000,1000,450,5700,0,0,A0402,A1904,2175.112864
476200321,2015,47,4,2,8,4,2,49,2,4280,9000,0,0,0,0,0,3800,2000,0,A0402,A1904,2333.683232
477200331,2015,48,4,3,7,2,3,76,1,2944,0,8500,20000,9000,9000,0,146,3400,0,A0402,A1903,2279.961896
477200341,2015,55,4,2,5,4,2,56,3,15902,1400,0,2000,12000,0,0,9660,1000,0,A0402,A1905,2323.694496
477200351,2015,79,1,3,,1,1,42,2,10,1000,0,0,0,0,0,0,0,669,A0402,A1901,2196.298182
477200361,2015,52,5,2,2,4,1,105,1,10718,0,9000,30000,0,0,0,1000,24000,0,A0402,A1905,2267.348878
477200371,2015,64,2,2,6,7,1,99,1,2804,0,9000,36000,5000,5000,0,0,6000,820,A0402,A1904,2305.517516
477200391,2015,48,4,2,2,5,1,75,1,4728,0,10000,38000,28500,0,3000,12600,7700,0,A0402,A1905,2283.103936
478200301,2015,74,1,2,1,3,3,89,4,4150,0,0,0,0,0,0,0,1200,269,A0402,A1901,1768.392013
478200311,2015,78,4,2,,2,2,85,1,1130,0,15000,15000,3000,3000,2000,0,0,634,A0402,A1901,1851.886174
478200321,2015,41,4,1,8,2,1,82,1,21,0,1000,16755,0,0,0,0,9000,140,A0402,A1905,2601.629812
478200361,2015,66,7,2,6,3,1,99,1,26327,0,15000,30000,0,0,0,0,1230,4780,A0402,A1904,2636.752495
478200391,2015,47,4,2,8,4,3,79,1,12332,0,8000,1000,2600,0,0,3800,2400,0,A0402,A1904,2440.900762
479200311,2015,51,4,2,3,4,1,89,1,4475,0,15000,0,3000,3000,0,9000,0,0,A0402,A1905,2264.761232
479200321,2015,77,4,2,9,4,1,66,1,18,0,10000,0,5000,5000,500,900,0,214,A0402,A1901,2124.713207
479504381,2015,66,2,2,,5,1,165,1,2997,0,16000,0,0,0,0,1800,0,767,A0402,A1902,2183.415877
480200301,2015,49,6,2,2,4,2,140,1,54688,0,28000,0,7500,7500,0,0,15400,0,A0402,A1905,2260.581454
480201301,2015,66,4,2,8,2,1,231,1,1854,0,25000,0,0,0,0,0,2500,179,A0402,A1902,2507.557294
480201311,2015,76,2,2,,2,3,40,1,70,0,6000,0,0,0,0,0,0,1486,A0402,A1901,1965.974534
480201321,2015,83,1,3,,1,3,43,1,10,0,4000,0,0,0,0,0,0,200,A0402,A1901,2002.915771
480201331,2015,61,4,4,,1,3,41,2,1,1500,0,0,0,0,3000,0,0,480,A0402,A1901,2609.316936
480505301,2015,76,1,3,6,1,1,50,1,103,0,1500,3500,0,0,0,0,300,316,A0402,A1901,1438.917443
481201371,2015,79,1,4,,1,1,49,4,1000,0,0,0,0,0,0,0,0,646,A0402,A1901,1679.703817
482200311,2015,66,3,3,,1,2,49,1,500,0,6000,0,400,400,0,0,0,599,A0402,A1901,2658.109366
482200321,2015,55,3,2,9,2,2,51,1,14505,0,7000,0,2000,2000,0,3596,608,0,A0402,A1903,3351.014215
482200331,2015,45,4,2,3,2,2,79,1,11612,0,12000,0,2020,2020,0,4000,0,0,A0402,A1903,2453.49266
482200341,2015,60,3,2,,2,2,99,1,120,0,8000,3000,0,0,0,660,0,354,A0402,A1901,2901.233806
482200371,2015,58,3,2,8,2,2,92,2,20246,17000,0,0,0,0,0,7000,0,0,A0402,A1904,2356.434465
482200381,2015,42,5,2,3,5,1,106,3,900,500,0,0,0,0,0,2600,0,0,A0402,A1902,2351.081055
482200391,2015,77,1,3,6,1,1,59,1,1000,0,4000,4000,0,0,100,0,300,390,A0402,A1901,1807.081345
483200331,2015,60,4,2,6,3,1,69,1,13192,0,7900,30000,0,0,0,1300,2000,0,A0402,A1903,2460.197994
483200361,2015,58,3,2,6,4,1,59,1,5616,0,12000,13500,600,600,0,3000,1200,0,A0402,A1903,1592.484704
483200391,2015,41,5,2,8,3,3,76,1,5186,0,9000,0,4200,4200,0,1000,7000,0,A0402,A1905,2573.448627
483504311,2015,62,5,2,5,2,2,84,1,3220,0,17000,0,0,0,4800,3600,2400,1080,A0402,A1904,1962.809169
484200311,2015,45,5,2,3,4,1,100,1,4024,0,28000,0,17000,17000,2000,0,3600,0,A0402,A1903,2680.575001
484200321,2015,38,5,2,2,3,2,76,1,1830,0,16000,0,4000,4000,0,3600,0,0,A0402,A1903,2625.12542
484504331,2015,53,3,2,9,3,3,82,1,150,0,11500,0,0,0,0,3360,0,0,A0402,A1903,2214.546448
484504351,2015,57,6,2,7,5,1,116,1,3494,0,12000,0,8300,8300,1290,9500,0,0,A0402,A1905,2339.612122
485200311,2015,75,1,3,,1,1,33,4,1,0,0,0,0,0,0,0,0,299,A0402,A1901,2002.915771
485200371,2015,36,6,2,3,4,2,84,1,3745,0,30130,0,0,0,4350,6914,0,155,A0402,A1904,2787.684849
485200381,2015,39,5,2,3,3,2,85,1,6560,0,37000,0,5500,5500,2000,4800,4000,0,A0402,A1905,2750.821397
485200391,2015,48,4,2,3,4,1,92,1,7110,0,15000,0,278,278,0,9431,0,0,A0402,A1905,2636.598375
486200301,2015,40,6,2,3,3,2,123,1,4280,0,30000,0,13800,13800,0,9750,0,0,A0402,A1905,2773.338776
486200311,2015,44,5,2,2,4,2,85,1,3872,0,24500,0,3750,3750,0,5800,0,120,A0402,A1904,2474.126584
486200341,2015,77,2,2,,2,1,115,1,600,0,38000,0,0,0,0,0,0,0,A0402,A1901,1743.392524
486504371,2015,35,5,2,8,4,2,66,1,4372,0,11000,0,0,0,1000,3120,0,0,A0402,A1903,2405.080315
486504381,2015,65,6,2,2,3,1,330,1,20886,0,45000,0,0,0,0,1200,0,1321,A0402,A1903,2214.546448
487200301,2015,83,2,3,,1,2,33,2,16,940,0,0,0,0,0,0,0,298,A0402,A1901,2037.000092
487200311,2015,79,2,2,,2,2,85,1,110,0,18000,0,0,0,0,0,0,1000,A0402,A1901,2076.009149
487200321,2015,40,4,2,7,4,2,113,1,200,0,17000,0,130,130,0,6300,0,420,A0402,A1904,3120.467045
487200331,2015,57,4,2,1,4,2,60,1,18820,0,8500,4000,0,0,0,9320,0,0,A0402,A1905,3308.908229
487200341,2015,41,6,1,2,1,2,60,2,1090,6500,0,5000,0,0,0,0,900,0,A0402,A1901,2442.531245
487200351,2015,60,6,2,9,2,2,60,1,1840,0,16000,0,0,0,0,1800,0,227,A0402,A1902,2782.436311
488200301,2015,72,1,3,,3,1,43,2,10,3000,0,0,0,0,0,0,0,720,A0402,A1901,2364.46242
488200331,2015,68,4,2,,2,2,85,1,3832,0,27500,0,1248,1248,0,0,0,3590,A0402,A1903,2337.349853
488200371,2015,43,4,2,3,4,2,91,1,3182,0,28000,17000,7000,7000,0,0,7500,0,A0402,A1905,2891.000804
489200351,2015,36,6,2,5,3,2,85,1,1500,0,36000,0,4800,4800,170,0,3000,1500,A0402,A1903,2780.182633
489200391,2015,62,3,2,4,2,1,129,1,599,0,14000,0,0,0,0,840,0,179,A0402,A1901,2213.463551
489504391,2015,42,4,2,5,5,2,60,2,2305,500,0,0,0,0,0,0,4000,0,A0402,A1903,2339.612122
490200301,2015,69,3,2,,3,1,133,1,33028,0,15000,0,0,0,0,2980,0,0,A0402,A1902,823.9414214
490200311,2015,39,4,2,8,6,1,106,1,3556,0,13000,0,3000,3000,0,0,6000,0,A0402,A1904,1108.677361
490200321,2015,54,4,2,2,4,1,83,1,17512,0,10000,18000,0,0,0,7370,0,0,A0402,A1905,1139.039865
490200331,2015,54,3,4,9,3,3,59,1,1682,0,8500,0,2050,2050,0,1710,0,0,A0402,A1902,714.7415879
490200371,2015,79,2,3,,1,1,83,4,50,0,0,0,0,0,0,0,0,179,A0402,A1901,723.6300243
490200381,2015,50,4,2,6,4,1,50,4,5620,0,0,0,0,0,0,1480,500,0,A0402,A1902,990.208444
494200381,2015,49,5,2,6,6,1,83,1,400,0,10000,35000,3000,0,2000,745,3500,239,A0402,A1903,808.0582879
494505311,2015,46,6,2,9,5,1,165,1,13410,0,15000,1000,0,0,3000,5000,0,178,A0402,A1904,902.5374509
494505321,2015,62,3,2,6,4,1,59,1,7534,0,8000,0,0,0,1000,2500,8000,0,A0402,A1905,669.7424441
494505331,2015,47,6,2,9,3,1,49,4,1500,0,0,0,0,0,2000,0,3600,0,A0402,A1903,739.9152381
495200321,2015,77,1,3,,3,3,33,3,5,285,0,0,0,0,0,0,0,196,A0402,A1901,762.4459255
495200351,2015,65,2,4,9,1,2,26,3,1603,180,0,0,0,0,0,376,0,301,A0402,A1901,545.7614858
510200101,2015,44,7,2,1,4,2,161,1,21100,0,110000,100000,0,0,0,10000,0,0,A0401,A1905,1064.816255
510200151,2015,40,6,2,2,4,2,85,2,8744,20000,0,0,0,0,5200,9500,0,0,A0401,A1905,2421.555886
510200181,2015,57,4,2,7,4,3,86,2,13565,21000,0,12000,0,0,300,2520,4000,0,A0401,A1904,3488.096411
510200201,2015,32,4,1,,1,2,47,2,2173,3000,0,0,0,0,0,2160,0,0,A0402,A1902,2782.841464
510200221,2015,46,6,1,8,1,1,20,1,100,0,2000,0,200,200,0,1500,0,0,A0402,A1901,2462.345344
510200231,2015,56,4,2,7,4,2,86,1,3690,0,13000,1000,6000,6000,0,5874,0,0,A0402,A1904,2223.486259
510200241,2015,54,7,2,3,4,2,84,1,4550,0,32000,0,0,0,0,7000,0,0,A0402,A1904,2180.979117
510200251,2015,63,3,3,4,1,1,33,2,100,2000,0,0,0,0,0,1200,0,0,A0402,A1901,1345.537078
510200261,2015,39,4,1,,2,1,56,1,333,0,5000,0,0,0,0,0,0,1379,A0402,A1901,2734.001213
510200271,2015,80,6,4,,1,1,56,1,2100,0,5000,0,0,0,0,0,0,816,A0402,A1901,2151.575307
510200281,2015,58,4,2,7,3,1,59,1,4265,0,5000,0,2300,2300,0,3120,1800,0,A0402,A1904,2446.214896
510200291,2015,67,3,2,5,2,3,66,2,56,3000,0,5000,0,0,0,0,1000,286,A0402,A1901,2001.729763
510200301,2015,58,3,4,9,4,2,59,1,6212,0,13000,0,5040,5040,0,5840,0,0,A0401,A1904,4061.993348
510200311,2015,52,4,4,4,1,2,40,3,20,2000,0,0,0,0,800,840,0,0,A0401,A1901,3665.039177
510200341,2015,56,5,2,,4,1,92,1,10715,0,30000,0,3200,3200,3000,2450,0,0,A0401,A1902,5142.954131
510200361,2015,40,4,2,8,5,2,85,1,6868,0,28000,0,10407,10407,5000,10793,0,0,A0401,A1905,3607.336665
510200391,2015,62,4,2,9,3,2,109,2,8450,20000,0,0,0,0,0,6400,0,504,A0401,A1904,4139.918748
510201151,2015,59,3,3,7,2,3,50,1,5143,0,18000,4000,0,0,0,4900,0,0,A0401,A1904,3684.416828
510201181,2015,70,2,3,,5,1,82,1,2227,0,75000,0,0,0,0,1992,0,648,A0401,A1903,3265.721137
510201201,2015,57,2,3,9,2,3,30,3,346,200,0,0,0,0,0,1900,0,0,A0402,A1902,2502.100562
510201211,2015,69,1,3,9,1,3,45,2,90,3000,0,0,0,0,0,40,0,645,A0402,A1901,2149.63815
510201221,2015,74,4,2,,2,2,68,1,2040,0,15000,0,0,0,0,0,0,1126,A0402,A1901,2076.368436
510201231,2015,55,3,4,,2,2,85,1,60318,0,20000,0,0,0,1500,1800,0,0,A0402,A1902,2569.921959
510201241,2015,52,6,2,2,5,2,131,1,3459,0,40000,70000,27000,27000,500,7200,1200,179,A0402,A1905,1323.140476
510201261,2015,35,5,2,8,5,2,69,1,8185,0,21000,0,4550,4550,1500,6500,0,210,A0402,A1904,2310.631563
510201271,2015,62,4,2,8,2,3,83,1,6523,0,11000,0,0,0,1500,2300,0,528,A0402,A1902,2511.545065
510201281,2015,37,6,1,3,2,2,43,1,3527,0,9000,0,0,0,0,3000,0,431,A0402,A1903,2562.076275
510201291,2015,49,5,4,8,1,2,432,2,5330,1000,0,15000,0,0,0,0,5290,360,A0402,A1904,2819.970316
510201311,2015,41,7,2,2,4,2,123,1,11764,0,53000,24000,9600,9600,0,19200,0,0,A0401,A1905,3625.765649
510201321,2015,49,6,2,3,4,2,79,1,10224,0,35000,25000,0,0,0,9000,0,0,A0401,A1905,3676.249515
510201341,2015,67,2,2,,2,1,132,1,1243,0,30000,0,0,0,0,0,960,443,A0401,A1901,4749.109928
510201361,2015,37,7,2,2,4,2,66,2,4472,14000,0,0,0,0,0,4800,0,0,A0401,A1904,3528.552984
510201371,2015,45,6,1,3,2,3,87,1,2800,0,17000,0,0,0,0,3500,0,179,A0401,A1903,3622.311498
510201381,2015,34,6,2,,3,2,59,2,6650,12000,0,0,0,0,0,4150,0,0,A0401,A1903,4301.343177
510201391,2015,50,6,2,3,4,2,115,1,1040,0,62000,0,0,0,0,6000,0,0,A0401,A1904,3691.715485
510202121,2015,73,5,2,,4,1,73,1,10320,0,30000,10000,0,0,0,4100,0,0,A0401,A1903,2316.276565
510202141,2015,23,4,1,5,1,1,59,2,838,7000,0,0,0,0,0,2040,0,0,A0401,A1902,2265.514157
510202151,2015,58,3,2,8,5,3,40,3,2369,500,0,0,0,0,220,7080,0,0,A0401,A1904,2951.766526
510202161,2015,49,2,2,9,3,1,26,2,45,4500,0,0,0,0,0,1440,0,540,A0401,A1902,3702.14068
510202181,2015,65,3,2,9,3,1,33,3,3290,1000,0,0,0,0,1000,2900,0,0,A0401,A1902,2956.88444
510202341,2015,40,4,1,8,1,1,43,3,586,2000,0,12000,7000,0,0,2400,0,0,A0401,A1902,5138.92304
510202351,2015,48,4,1,9,1,3,39,3,1,200,0,0,0,0,300,1560,0,0,A0401,A1902,4680.788762
510202361,2015,32,5,1,5,2,2,54,1,5434,0,12000,0,6893,6893,0,5220,0,100,A0401,A1904,4276.619088
510202391,2015,52,4,2,8,5,3,36,2,3027,2500,0,0,0,0,560,3882,0,263,A0401,A1903,3434.149128
510203111,2015,41,6,1,3,2,2,79,2,2920,13300,0,0,0,0,7000,5100,0,90,A0401,A1904,2692.647143
510203121,2015,56,3,2,7,4,2,85,2,900,5000,0,0,0,0,0,960,1800,0,A0401,A1902,2806.369063
510203131,2015,50,7,2,3,3,2,84,2,8192,8000,0,0,0,0,5000,7000,600,0,A0401,A1905,3514.304495
510203351,2015,76,2,2,6,5,1,73,1,57800,0,2000,33500,0,0,0,0,350,0,A0401,A1901,3892.196778
510203371,2015,41,4,2,7,5,2,46,3,1596,1780,0,0,0,0,3200,1500,360,0,A0401,A1902,3366.963232
510204101,2015,60,4,2,5,3,1,42,3,400,2400,0,0,0,0,0,1800,2200,0,A0401,A1903,3259.58652
510204131,2015,33,6,1,,1,3,35,2,5984,5000,0,0,0,0,0,3120,0,0,A0402,A1903,2830.331553
510204301,2015,53,7,2,,4,2,85,1,28200,0,75000,35000,13000,13000,1000,0,0,0,A0401,A1903,1225.393624
510300101,2015,33,6,2,2,2,3,39,2,3930,12000,0,450,0,0,0,7440,0,0,A0401,A1905,3036.187467
510300151,2015,48,7,2,,2,2,103,1,6850,0,38000,100000,0,0,4000,15800,0,0,A0401,A1905,2527.802379
510300301,2015,35,5,2,3,3,2,77,2,720,20000,0,0,0,0,0,1200,0,220,A0401,A1901,2588.608114
510300341,2015,36,6,2,7,3,3,100,2,3090,21000,0,0,0,0,0,3500,0,0,A0401,A1903,1376.517383
510300361,2015,36,7,2,3,3,2,49,1,7775,0,32000,0,5000,5000,0,6500,0,0,A0401,A1904,890.642197
510300371,2015,32,5,2,2,3,3,58,2,998,8500,0,0,0,0,1000,1750,0,120,A0401,A1902,3637.590875
510400111,2015,35,7,2,2,2,2,85,2,5348,32000,0,0,0,0,0,9600,0,0,A0401,A1905,747.3598526
510400171,2015,77,1,2,,2,3,59,2,6015,7000,0,0,0,0,0,0,0,766,A0401,A1901,3517.846972
510500171,2015,63,2,2,9,4,2,88,1,7216,0,30000,28000,0,0,0,4000,0,670,A0401,A1904,3026.645056
510500181,2015,41,4,2,2,2,3,101,2,1250,17000,0,0,0,0,0,0,8800,0,A0401,A1905,2588.227486
510500191,2015,64,4,2,4,2,3,87,3,3060,13500,0,0,0,0,0,0,1500,360,A0401,A1902,2588.227486
510500301,2015,32,6,2,2,2,3,60,1,4000,0,10000,0,0,0,0,2200,0,0,A0401,A1902,2358.133308
510501101,2015,33,4,2,3,2,3,85,1,250,0,20000,0,0,0,0,4600,0,0,A0401,A1903,1598.235839
510501121,2015,28,6,1,2,1,3,20,3,379,500,0,0,0,0,0,1500,0,300,A0401,A1902,988.404925
510501151,2015,43,6,2,5,3,2,85,1,7880,0,39000,0,30000,30000,4000,0,11500,0,A0401,A1905,3200.416249
510501211,2015,46,4,2,3,4,2,50,1,160,0,11000,0,0,0,0,2400,0,120,A0402,A1902,2585.285554
510503351,2015,34,5,2,2,4,2,57,2,4486,19000,0,0,0,0,0,5200,0,420,A0401,A1904,3730.280829
510503361,2015,40,6,2,2,4,2,57,2,6336,19000,0,15000,0,0,0,9250,0,0,A0401,A1905,3730.280829
511200101,2015,44,5,2,2,4,2,167,1,12030,0,130000,303000,0,0,0,5000,2000,0,A0401,A1905,3287.416154
511200161,2015,49,4,4,8,2,1,43,2,3792,7500,0,20000,2500,0,0,1560,0,0,A0401,A1901,4176.176015
511200171,2015,43,4,4,7,4,1,66,3,3340,10000,0,6500,500,0,2000,2400,0,0,A0401,A1902,3753.823172
511200181,2015,42,4,1,2,1,1,43,3,2918,2000,0,4000,2300,0,0,6500,0,0,A0401,A1904,3273.158899
511200221,2015,59,4,2,5,3,1,102,1,1085,0,13000,21000,0,0,0,0,2000,258,A0402,A1902,2590.619372
511200231,2015,47,4,3,4,2,2,26,3,3660,300,0,0,0,0,0,0,4500,0,A0402,A1903,2809.041494
511200251,2015,57,4,2,8,3,2,50,1,8140,0,10000,6000,0,0,0,5460,0,120,A0402,A1904,2578.314834
511200261,2015,34,4,2,7,4,1,64,2,2031,4500,0,0,0,0,0,2500,0,576,A0402,A1903,2378.000613
511200271,2015,76,3,3,9,2,1,26,3,298,300,0,0,0,0,0,160,0,659,A0402,A1901,1074.819075
511200281,2015,57,3,2,5,4,1,133,1,3958,0,15000,0,2000,2000,0,4200,3600,384,A0402,A1905,2628.369126
511200341,2015,42,4,1,9,1,1,33,2,1800,2500,0,0,0,0,0,3000,0,0,A0401,A1902,3698.839625
511200371,2015,45,6,1,,3,2,120,3,30100,26050,0,76000,0,0,0,0,0,2806,A0401,A1903,1216.498661
511200391,2015,54,4,2,5,4,2,85,1,7100,0,36000,0,0,0,1000,3332,0,0,A0401,A1903,3952.995096
511201211,2015,55,3,4,4,1,2,38,3,3794,350,0,0,0,0,0,1000,0,0,A0402,A1901,2365.384027
511201231,2015,72,1,3,5,1,1,40,1,60,0,6000,0,0,0,1000,1000,0,424,A0402,A1901,2149.63815
511201241,2015,34,4,2,7,2,2,89,1,1572,0,8500,0,5950,5950,0,640,2400,0,A0402,A1903,2398.677704
511201251,2015,54,4,2,7,4,1,66,3,29,500,0,0,0,0,2300,3000,0,0,A0402,A1902,1883.564877
511201261,2015,63,3,4,9,1,3,32,2,495,300,0,0,0,0,0,600,0,500,A0402,A1901,1866.805418
511201311,2015,42,6,2,9,4,2,84,2,6730,32000,0,0,0,0,0,3000,1500,0,A0401,A1903,2819.08147
511201331,2015,53,6,2,2,4,2,60,1,25774,0,28000,9000,2700,2700,0,7000,0,0,A0401,A1904,3678.44537
511201391,2015,28,6,1,2,4,1,66,3,9708,3000,0,42000,9000,0,0,2760,4800,0,A0401,A1905,3964.533181
511202101,2015,51,6,2,3,4,2,49,2,20,2000,0,150000,45800,0,4670,0,3600,0,A0401,A1903,3137.297747
511202171,2015,70,4,2,,5,1,194,1,12112,0,70000,0,0,0,0,5700,0,500,A0401,A1904,3172.007141
511202181,2015,72,4,2,9,3,3,49,1,1220,0,20000,0,0,0,0,1200,0,1398,A0401,A1902,2362.045494
511202301,2015,64,4,2,,2,3,59,1,415,0,11000,25500,2000,2000,0,0,0,3750,A0401,A1903,3522.72122
511202321,2015,39,6,2,1,4,2,85,3,7963,5000,0,0,0,0,300,3600,0,0,A0401,A1903,1139.270976
511202341,2015,37,4,2,3,4,2,60,1,1271,0,17000,0,10980,10980,0,3000,0,0,A0401,A1902,3582.723759
511202351,2015,63,3,3,,1,2,60,1,1402,0,20000,0,500,500,0,0,0,340,A0401,A1901,3269.586694
511202361,2015,43,6,2,3,6,2,135,2,22316,24500,0,48000,10200,0,10500,12000,0,143,A0401,A1905,1233.05144
511202391,2015,52,6,2,2,5,2,135,1,5750,0,40000,0,9000,9000,4000,8700,0,179,A0401,A1905,1225.393624
511203101,2015,41,7,2,2,4,2,84,2,18000,21000,0,45000,0,0,100,9000,0,0,A0401,A1905,2849.59285
511203161,2015,29,6,1,3,4,3,132,1,12643,0,17000,0,0,0,0,8700,0,0,A0402,A1905,1429.569593
511203311,2015,41,6,2,3,4,2,85,1,17557,0,30000,20000,0,0,0,8680,0,0,A0401,A1905,3705.064153
511203321,2015,50,6,2,3,4,2,85,2,11132,17000,0,25000,0,0,7260,7700,0,0,A0401,A1905,3685.672958
511203371,2015,37,4,3,,3,2,38,3,130,1518,0,0,0,0,0,1400,0,100,A0401,A1901,2741.184349
511204181,2015,43,6,2,2,4,2,104,2,13175,34000,0,30000,18000,0,0,5600,0,0,A0401,A1904,1064.816255
511500101,2015,46,4,4,4,2,3,75,1,130,0,18000,0,0,0,0,1000,0,0,A0401,A1901,2588.227486
511500111,2015,56,4,4,3,1,2,33,2,298,500,0,0,0,0,1450,0,900,0,A0401,A1901,2090.076762
511500171,2015,29,5,1,5,2,3,39,2,730,6000,0,0,0,0,3000,2400,200,0,A0401,A1902,2588.227486
511500191,2015,36,6,1,3,1,3,43,1,1310,0,10000,0,0,0,0,2400,0,0,A0401,A1902,2190.053225
511501221,2015,35,6,1,3,1,2,85,1,1740,0,32000,0,700,700,0,3600,0,0,A0402,A1903,1785.291728
511503331,2015,46,4,2,7,6,2,80,1,1470,0,16000,0,6900,6900,928,3100,2000,0,A0401,A1904,4188.419941
511503341,2015,42,5,1,2,3,2,60,1,100,0,12500,350,2250,2250,0,3360,0,286,A0401,A1903,3433.736544
511503351,2015,38,4,2,3,4,2,79,1,0,0,17000,0,7200,7200,0,2700,0,0,A0401,A1902,3730.280829
511503361,2015,60,2,2,3,4,2,72,1,770,0,16000,15000,9600,9600,2000,6400,3000,780,A0401,A1905,3730.280829
